item_id,user_id,action,vtime
i161,u2694,click,2014-09-10 20:11:00
i161,u2722,click,2014-09-11 22:18:00
i161,u2722,click,2014-09-12 13:46:00
i161,u2722,click,2014-09-11 22:33:00
i446,u2729,click,2014-09-12 19:10:00
i446,u2723,click,2014-09-11 19:11:00
i446,u2729,click,2014-09-11 11:15:00
i446,u2729,click,2014-09-10 19:45:00
i446,u2729,click,2014-09-12 10:03:00
i446,u2729,click,2014-09-11 10:15:00
i446,u2729,click,2014-09-11 08:40:00
i446,u2729,click,2014-09-12 13:39:00
i446,u2729,click,2014-09-11 11:05:00
i160,u2735,click,2014-09-11 21:28:00
i160,u2745,click,2014-09-12 21:47:00
i160,u2753,click,2014-09-11 20:12:00
i160,u2778,click,2014-09-11 03:52:00
i160,u2778,click,2014-09-12 23:45:00
i550,u2730,click,2014-09-10 19:10:00
i550,u2739,click,2014-09-11 05:39:00
i53,u2789,click,2014-09-10 19:33:00
i53,u2729,click,2014-09-11 04:26:00
i53,u2729,click,2014-09-12 22:29:00
i83,u2792,click,2014-09-10 00:21:00
i83,u2795,click,2014-09-11 16:10:00
i83,u2806,click,2014-09-10 15:48:00
i83,u2724,click,2014-09-12 14:11:00
i83,u2729,click,2014-09-10 16:43:00
i331,u2830,click,2014-09-10 18:10:00
i331,u2832,click,2014-09-10 13:53:00
i331,u2842,click,2014-09-12 21:39:00
i121,u2843,click,2014-09-11 15:39:00
i237,u2730,click,2014-09-11 11:25:00
i237,u2723,click,2014-09-11 09:52:00
i237,u2786,click,2014-09-12 20:24:00
i237,u2723,click,2014-09-12 18:31:00
i237,u2740,click,2014-09-12 10:59:00
i237,u2723,click,2014-09-12 11:17:00
i237,u2852,click,2014-09-11 13:06:00
i237,u2858,click,2014-09-11 13:14:00
i46,u2730,click,2014-09-10 15:57:00
i46,u2801,click,2014-09-11 12:18:00
i46,u2864,click,2014-09-11 19:26:00
i46,u2724,click,2014-09-11 13:17:00
i46,u2729,click,2014-09-11 10:39:00
i46,u2729,click,2014-09-11 15:15:00
i46,u2872,click,2014-09-11 16:16:00
i275,u2875,click,2014-09-10 17:08:00
i275,u2881,click,2014-09-12 01:08:00
i275,u2881,click,2014-09-11 14:24:00
i266,u2889,click,2014-09-10 20:17:00
i45,u2894,click,2014-09-11 17:22:00
i45,u2858,click,2014-09-11 10:00:00
i392,u2897,click,2014-09-12 19:43:00
i392,u2729,click,2014-09-12 19:26:00
i392,u2723,click,2014-09-10 13:38:00
i392,u2729,click,2014-09-12 14:22:00
i79,u2909,click,2014-09-10 08:51:00
i79,u2724,click,2014-09-12 13:27:00
i79,u2722,click,2014-09-11 09:07:00
i324,u2913,click,2014-09-10 21:40:00
i324,u2745,click,2014-09-10 09:24:00
i324,u2735,click,2014-09-10 14:47:00
i324,u2914,click,2014-09-12 20:24:00
i324,u2724,click,2014-09-12 11:08:00
i324,u2784,click,2014-09-10 10:53:00
i324,u2740,click,2014-09-12 09:44:00
i324,u2848,click,2014-09-11 17:53:00
i324,u2731,click,2014-09-12 12:11:00
i324,u2740,click,2014-09-12 18:10:00
i407,u2916,click,2014-09-10 13:29:00
i407,u2723,click,2014-09-10 15:35:00
